Date/time,Num Foto,Temperature,Humidity,Pressure,Pitch,Roll,Yaw,Compass N:,Latitude,Longitude,Reverse-geocoder
2023-05-04 07:36:59.634931,131,53.4713,33.8413,999.3235,295.372,209.745,51.616,52.699277352622595,-12.572184158829915,39.8417622510816,IERS2010 latitude -12.5722 N longitude 39.8418 E elevation 417280.9 m
2023-05-04 07:37:15.171883,132,53.3947,34.0025,999.3164,295.372,209.745,53.779,54.848290507034974,-13.350922109355189,40.432218817662665,IERS2010 latitude -13.3509 N longitude 40.4322 E elevation 417423.9 m
2023-05-04 07:37:30.728355,133,53.3364,33.9667,999.3093,295.372,209.745,55.897,56.930606864202176,-14.128616637815503,41.02741740953726,IERS2010 latitude -14.1286 N longitude 41.0274 E elevation 417572.5 m
2023-05-04 07:37:46.274047,134,53.2384,33.9488,999.3086,295.372,209.745,57.96,58.97039846359688,-14.90428764910183,41.6269777733381,IERS2010 latitude -14.9043 N longitude 41.6270 E elevation 417726.3 m
2023-05-04 07:38:01.824910,135,53.4652,33.9846,999.3096,295.372,209.745,59.981,60.97968985325289,-15.67782369349873,42.231181478684704,IERS2010 latitude -15.6778 N longitude 42.2312 E elevation 417885.2 m
2023-05-04 07:38:17.301221,136,53.2445,34.0383,999.333,295.372,209.745,61.978,62.97193992092972,-16.4457206257212,42.83762205656613,IERS2010 latitude -16.4457 N longitude 42.8376 E elevation 418048.4 m
2023-05-04 07:38:32.853383,137,53.3702,33.8413,999.3435,295.372,209.745,63.956,64.92824270300477,-17.215154163757447,43.452355335186816,IERS2010 latitude -17.2152 N longitude 43.4524 E elevation 418217.1 m
2023-05-04 07:38:48.394229,138,53.3978,33.9846,999.3279,295.372,209.745,65.884,66.82189215982329,-17.98183503933401,44.07239625137103,IERS2010 latitude -17.9818 N longitude 44.0724 E elevation 418390.4 m
2023-05-04 07:39:03.915482,139,53.3058,33.9129,999.2925,295.372,209.745,67.735,68.6292216859112,-18.74478588971473,44.69733409290656,IERS2010 latitude -18.7448 N longitude 44.6973 E elevation 418567.8 m
2023-05-04 07:39:19.460866,140,53.2598,33.9488,999.323,295.372,209.745,69.523,70.40563777581562,-19.506320022162793,45.32947732704534,IERS2010 latitude -19.5063 N longitude 45.3295 E elevation 418749.8 m
2023-05-04 07:39:35.020020,141,53.3579,34.0383,999.3252,295.372,209.745,71.278,72.13924224000242,-20.265724006171205,45.96868965886646,IERS2010 latitude -20.2657 N longitude 45.9687 E elevation 418936.0 m
2023-05-04 07:39:50.619542,142,53.1035,34.0383,999.3364,295.373,209.745,72.993,73.83807421112466,-21.02395485151937,46.616257209092936,IERS2010 latitude -21.0240 N longitude 46.6163 E elevation 419126.4 m
2023-05-04 07:40:06.166955,143,53.2322,34.0383,999.3389,295.372,209.745,74.67,75.49715448127745,-21.776950389874784,47.269151591279986,IERS2010 latitude -21.7770 N longitude 47.2692 E elevation 419320.0 m
2023-05-04 07:40:21.715856,144,53.2966,34.1278,999.3381,295.373,209.745,76.311,77.12386648495352,-22.526572171142604,47.92940126473903,IERS2010 latitude -22.5266 N longitude 47.9294 E elevation 419517.0 m
2023-05-04 07:40:37.276987,145,52.9901,34.092,999.4165,295.372,209.745,77.941,78.74719071480129,-23.27342809160005,48.598023495014736,IERS2010 latitude -23.2734 N longitude 48.5980 E elevation 419717.4 m
2023-05-04 07:40:52.812832,146,53.2568,34.092,999.4004,295.373,209.745,79.533,80.30742448728564,-24.01551444809212,49.27369516870509,IERS2010 latitude -24.0155 N longitude 49.2737 E elevation 419920.5 m
2023-05-04 07:41:08.352276,147,53.2659,34.1099,999.4336,295.373,209.745,81.06,81.79754636793982,-24.754049991831906,49.95799874316049,IERS2010 latitude -24.7540 N longitude 49.9580 E elevation 420126.4 m
2023-05-04 07:41:23.889155,148,53.502,34.1457,999.384,295.372,209.745,82.529,83.25353779331144,-25.48840544119255,50.65085849836115,IERS2010 latitude -25.4884 N longitude 50.6509 E elevation 420334.7 m
2023-05-04 07:41:39.426437,149,52.9594,34.0383,999.364,295.373,209.745,83.956,84.64182838362989,-26.218915567095962,51.35311383254477,IERS2010 latitude -26.2189 N longitude 51.3531 E elevation 420545.5 m
2023-05-04 07:41:54.996689,150,53.2629,34.1816,999.3633,295.373,209.745,85.317,85.98234180070409,-26.946915880621148,52.066644927911746,IERS2010 latitude -26.9469 N longitude 52.0666 E elevation 420758.8 m
2023-05-04 07:42:10.536504,151,53.2598,34.1099,999.4092,295.373,209.745,86.634,87.27205227073175,-27.668705849798375,52.78838215409618,IERS2010 latitude -27.6687 N longitude 52.7884 E elevation 420973.5 m
2023-05-04 07:42:26.075775,152,53.174,34.1816,999.3848,295.373,209.745,87.895,88.50763349158706,-28.38619632307186,53.520768285323044,IERS2010 latitude -28.3862 N longitude 53.5208 E elevation 421189.9 m
2023-05-04 07:42:41.626415,153,53.1341,34.1457,999.3794,295.373,209.745,89.107,89.69603176565592,-29.099224448043,54.26425171452339,IERS2010 latitude -29.0992 N longitude 54.2643 E elevation 421407.7 m
2023-05-04 07:42:57.149997,154,53.1188,34.092,999.3767,295.373,209.745,90.284,90.868891359363,-29.806007802032394,55.017555048252596,IERS2010 latitude -29.8060 N longitude 55.0176 E elevation 421626.4 m
2023-05-04 07:43:12.686833,155,52.9625,34.0562,999.394,295.372,209.745,91.445,92.01248359247657,-30.508137664610683,55.78298092468238,IERS2010 latitude -30.5081 N longitude 55.7830 E elevation 421846.1 m
2023-05-04 07:43:28.235879,156,53.0974,34.2174,999.3867,295.372,209.745,92.571,93.11988948336742,-31.205420278431472,56.5610114370794,IERS2010 latitude -31.2054 N longitude 56.5610 E elevation 422066.6 m
2023-05-04 07:43:43.749328,157,53.1035,34.1816,999.3677,295.373,209.745,93.657,94.18393733340703,-31.895344651533804,57.34947056606122,IERS2010 latitude -31.8953 N longitude 57.3495 E elevation 422287.0 m
2023-05-04 07:43:59.301030,158,53.1219,34.1816,999.3911,295.373,209.745,94.706,95.23841608841944,-32.58108531079974,58.15267916510797,IERS2010 latitude -32.5811 N longitude 58.1527 E elevation 422508.2 m
2023-05-04 07:44:14.930229,159,53.1219,34.289,999.3672,295.373,209.745,95.755,96.2582657843399,-33.264026559469904,58.97320003230591,IERS2010 latitude -33.2640 N longitude 58.9732 E elevation 422730.3 m
2023-05-04 07:44:30.488656,160,53.0667,34.1278,999.3911,295.372,209.745,96.75,97.23175898636347,-33.93743616354016,59.80369784179138,IERS2010 latitude -33.9374 N longitude 59.8037 E elevation 422951.1 m
2023-05-04 07:44:46.013909,161,53.0667,34.1816,999.3899,295.373,209.745,97.699,98.14679942947008,-34.6027198449907,60.64644684897313,IERS2010 latitude -34.6027 N longitude 60.6464 E elevation 423170.8 m
2023-05-04 07:45:01.574107,162,52.938,34.3069,999.4031,295.372,209.745,98.585,99.01247809544502,-35.26240404818639,61.50542451859632,IERS2010 latitude -35.2624 N longitude 61.5054 E elevation 423390.1 m
2023-05-04 07:45:17.084776,163,53.1587,34.3427,999.3894,295.372,209.745,99.438,99.86131351492669,-35.913055443118104,62.37693657851347,IERS2010 latitude -35.9131 N longitude 62.3769 E elevation 423607.7 m
2023-05-04 07:45:32.605660,164,53.1771,34.2174,999.3557,295.373,209.745,100.278,100.68279402678246,-36.55649620416783,63.26416337889595,IERS2010 latitude -36.5565 N longitude 63.2642 E elevation 423824.2 m
2023-05-04 07:45:48.139044,165,52.8644,34.1816,999.3723,295.373,209.745,101.086,101.48518415990804,-37.19263196934518,64.16787232425024,IERS2010 latitude -37.1926 N longitude 64.1679 E elevation 424039.2 m
2023-05-04 07:46:03.667406,166,52.8705,34.2353,999.4292,295.373,209.745,101.883,102.27525263177094,-37.820280325979354,65.08726639446557,IERS2010 latitude -37.8203 N longitude 65.0873 E elevation 424252.2 m
2023-05-04 07:46:19.184765,167,52.9747,34.3606,999.3845,295.372,209.745,102.659,103.03351974285823,-38.43939221804556,66.02314119782845,IERS2010 latitude -38.4394 N longitude 66.0231 E elevation 424463.2 m
2023-05-04 07:46:34.721608,168,53.0698,34.289,999.3933,295.373,209.745,103.409,103.77242326764856,-39.05023184718265,66.97684958044938,IERS2010 latitude -39.0502 N longitude 66.9768 E elevation 424672.0 m
2023-05-04 07:46:50.254631,169,52.9042,34.2174,999.3989,295.372,209.745,104.136,104.49377320627194,-39.65201227331753,67.94815575989665,IERS2010 latitude -39.6520 N longitude 67.9482 E elevation 424878.3 m
2023-05-04 07:47:05.790118,170,52.846,34.3069,999.3794,295.373,209.745,104.847,105.19396321884663,-40.24433520768507,68.93739936884674,IERS2010 latitude -40.2443 N longitude 68.9374 E elevation 425081.9 m
2023-05-04 07:47:21.454316,171,52.7111,34.2711,999.3726,295.373,209.745,105.543,105.88862760838278,-40.83160469924749,69.95337396930458,IERS2010 latitude -40.8316 N longitude 69.9534 E elevation 425284.0 m
2023-05-04 07:47:37.128498,172,52.941,34.1816,999.3611,295.373,209.745,106.232,106.57252078959782,-41.40886728928756,70.98903716685835,IERS2010 latitude -41.4089 N longitude 70.9890 E elevation 425483.1 m
2023-05-04 07:47:52.788728,173,52.987,34.2711,999.355,295.372,209.745,106.913,107.2528964233903,-41.97471507251886,72.04291394281405,IERS2010 latitude -41.9747 N longitude 72.0429 E elevation 425678.4 m
2023-05-04 07:48:08.451486,174,52.8705,34.3606,999.3826,295.373,209.745,107.583,107.90189416813574,-42.52976318048406,73.117225636454,IERS2010 latitude -42.5298 N longitude 73.1172 E elevation 425870.0 m
2023-05-04 07:48:24.118159,175,52.9042,34.1278,999.3303,295.372,209.745,108.217,108.52346870336358,-43.073091475491005,74.21134434063617,IERS2010 latitude -43.0731 N longitude 74.2113 E elevation 426057.7 m
2023-05-04 07:48:39.800916,176,52.8123,34.289,999.3057,295.373,209.745,108.836,109.14190818176239,-43.60524519772676,75.32760935942444,IERS2010 latitude -43.6052 N longitude 75.3276 E elevation 426241.4 m
2023-05-04 07:48:55.437116,177,52.9012,34.3248,999.3413,295.373,209.745,109.449,109.75617441457831,-44.12326717849557,76.46087644062308,IERS2010 latitude -44.1233 N longitude 76.4609 E elevation 426420.2 m
2023-05-04 07:49:11.104680,178,52.6284,34.3606,999.3337,295.373,209.745,110.058,110.35638411808235,-44.6293069208016,77.61693267910867,IERS2010 latitude -44.6293 N longitude 77.6169 E elevation 426594.7 m
2023-05-04 07:49:26.757825,179,52.8859,34.2353,999.3076,295.373,209.745,110.651,110.93585053707706,-45.121708610273735,78.79328875050939,IERS2010 latitude -45.1217 N longitude 78.7933 E elevation 426764.2 m
2023-05-04 07:49:42.409052,180,52.7632,34.2353,999.3489,295.373,209.745,111.221,111.5072709932295,-45.600297156353264,79.99069898737768,IERS2010 latitude -45.6003 N longitude 79.9907 E elevation 426928.8 m
2023-05-04 07:49:58.041690,181,52.6529,34.289,999.3425,295.373,209.745,111.794,112.07606865674065,-46.06424087309303,81.20824316347816,IERS2010 latitude -46.0642 N longitude 81.2082 E elevation 427088.0 m
2023-05-04 07:50:13.672127,182,52.8246,34.3069,999.3677,295.373,209.745,112.358,112.6376263197316,-46.51334873192176,82.44656383557597,IERS2010 latitude -46.5133 N longitude 82.4466 E elevation 427241.8 m
2023-05-04 07:50:29.240623,183,52.7755,34.2532,999.3435,295.373,209.745,112.917,113.19492194468044,-46.945648774498395,83.70108430506552,IERS2010 latitude -46.9456 N longitude 83.7011 E elevation 427389.5 m
2023-05-04 07:50:44.777363,184,52.8399,34.3785,999.3496,295.372,209.745,113.478,113.76373326856994,-47.36164596147269,84.97395075238983,IERS2010 latitude -47.3616 N longitude 84.9740 E elevation 427531.2 m
2023-05-04 07:51:00.343465,185,52.7632,34.3965,999.3354,295.373,209.745,114.052,114.34205904597324,-47.76251709277209,86.27002155741306,IERS2010 latitude -47.7625 N longitude 86.2700 E elevation 427667.4 m
2023-05-04 07:51:15.904749,186,52.8859,34.2711,999.3516,295.372,209.745,114.632,114.92286418204529,-48.146878897229925,87.58627663361732,IERS2010 latitude -48.1469 N longitude 87.5863 E elevation 427797.5 m
2023-05-04 07:51:31.471616,187,52.6805,34.2711,999.3274,295.372,209.745,115.21,115.49360844946989,-48.514426862991044,88.92293477304203,IERS2010 latitude -48.5144 N longitude 88.9229 E elevation 427921.5 m
2023-05-04 07:51:47.041451,188,52.9012,34.2174,999.3413,295.373,209.745,115.775,116.05375226330264,-48.86490415902727,90.28044931049551,IERS2010 latitude -48.8649 N longitude 90.2804 E elevation 428039.4 m
2023-05-04 07:52:02.576179,189,52.6713,34.4502,999.3123,295.372,209.745,116.329,116.60005811387694,-49.197224488701714,91.65584392444951,IERS2010 latitude -49.1972 N longitude 91.6558 E elevation 428150.6 m
2023-05-04 07:52:18.154529,190,52.7939,34.3606,999.3865,295.372,209.745,116.876,117.15517490848055,-49.511361554974464,93.05014062705227,IERS2010 latitude -49.5114 N longitude 93.0501 E elevation 428255.4 m
2023-05-04 07:52:33.688497,191,53.0452,34.3069,999.3911,295.372,209.745,117.431,117.70128951375808,-49.80646021093666,94.46061103593118,IERS2010 latitude -49.8065 N longitude 94.4606 E elevation 428353.4 m
2023-05-04 07:52:49.243122,192,52.9717,34.3606,999.4141,295.372,209.745,117.968,118.23471362755775,-50.082900682544974,95.89031516096944,IERS2010 latitude -50.0829 N longitude 95.8903 E elevation 428444.7 m
2023-05-04 07:53:04.766403,193,52.797,34.3427,999.3835,295.372,209.745,118.501,118.76625260914648,-50.339405826620535,97.33378084567757,IERS2010 latitude -50.3394 N longitude 97.3338 E elevation 428528.9 m
2023-05-04 07:53:20.276060,194,53.082,34.289,999.3965,295.372,209.745,119.033,119.3005509871599,-50.57596546970873,98.79166178487391,IERS2010 latitude -50.5760 N longitude 98.7917 E elevation 428606.2 m
2023-05-04 07:53:35.783219,195,52.8736,34.3427,999.3821,295.372,209.745,119.57,119.83476740290327,-50.79240442357463,100.26389499570928,IERS2010 latitude -50.7924 N longitude 100.2639 E elevation 428676.4 m
2023-05-04 07:53:51.285139,196,52.7908,34.3965,999.3728,295.373,209.745,120.102,120.36943461113187,-50.98836599355855,101.74914810336132,IERS2010 latitude -50.9884 N longitude 101.7491 E elevation 428739.5 m
2023-05-04 07:54:06.827584,197,52.4629,34.3427,999.4001,295.372,209.745,120.633,120.89139766750425,-51.16401692121522,103.25041649202876,IERS2010 latitude -51.1640 N longitude 103.2504 E elevation 428795.6 m
2023-05-04 07:54:22.329049,198,52.7602,34.3427,999.3823,295.372,209.745,121.155,121.42189846033914,-51.318223138901566,104.75920040350816,IERS2010 latitude -51.3182 N longitude 104.7592 E elevation 428844.2 m
2023-05-04 07:54:37.863402,199,52.6744,34.289,999.3989,295.372,209.745,121.688,121.95321887587443,-51.451444104361265,106.28109317132811,IERS2010 latitude -51.4514 N longitude 106.2811 E elevation 428885.7 m
2023-05-04 07:54:53.402476,200,52.6897,34.3427,999.3921,295.372,209.745,122.217,122.48253121579374,-51.56315621284284,107.81231763828275,IERS2010 latitude -51.5632 N longitude 107.8123 E elevation 428919.7 m
2023-05-04 07:55:08.909063,201,52.6927,34.2711,999.3728,295.372,209.745,122.747,123.01180257457803,-51.65290638771384,109.34701997571713,IERS2010 latitude -51.6529 N longitude 109.3470 E elevation 428946.3 m
2023-05-04 07:55:24.445963,202,52.7357,34.4144,999.4128,295.372,209.745,123.275,123.52991340425851,-51.720920826934794,110.88985899567332,IERS2010 latitude -51.7209 N longitude 110.8899 E elevation 428965.5 m
2023-05-04 07:55:39.987585,203,52.5058,34.3965,999.3733,295.372,209.745,123.788,124.04557902621613,-51.766941749268376,112.438036989585,IERS2010 latitude -51.7669 N longitude 112.4380 E elevation 428977.2 m
2023-05-04 07:55:55.510307,204,52.613,34.4323,999.3376,295.372,209.745,124.308,124.56621702588953,-51.790803060283004,113.98637234038083,IERS2010 latitude -51.7908 N longitude 113.9864 E elevation 428981.4 m
2023-05-04 07:56:11.038336,205,52.3341,34.486,999.3533,295.372,209.745,124.825,125.08076249682327,-51.79254464331538,115.53629017023334,IERS2010 latitude -51.7925 N longitude 115.5363 E elevation 428978.1 m
2023-05-04 07:56:26.563679,206,52.8705,34.3785,999.3525,295.372,209.745,125.34,125.59958366617744,-51.77216618085949,117.08466450042604,IERS2010 latitude -51.7722 N longitude 117.0847 E elevation 428967.3 m
2023-05-04 07:56:42.207893,207,52.5763,34.4323,999.3674,295.372,209.745,125.866,126.1298385722022,-51.72926928672288,118.6435314715019,IERS2010 latitude -51.7293 N longitude 118.6435 E elevation 428948.9 m
2023-05-04 07:56:57.848040,208,52.5272,34.3965,999.3735,295.372,209.745,126.396,126.66296215767838,-51.664045557698564,120.19773486834247,IERS2010 latitude -51.6640 N longitude 120.1977 E elevation 428922.8 m
2023-05-04 07:57:13.501176,209,52.6039,34.4502,999.2869,295.372,209.745,126.933,127.2038448380517,-51.57653770495366,121.74739365563788,IERS2010 latitude -51.5765 N longitude 121.7474 E elevation 428889.2 m
2023-05-04 07:57:29.150769,210,52.7387,34.4502,999.2754,295.372,209.745,127.475,127.74539687696367,-51.466891691411156,123.29058124541551,IERS2010 latitude -51.4669 N longitude 123.2906 E elevation 428848.1 m
2023-05-04 07:57:44.805213,211,52.5395,34.4144,999.3228,295.372,209.745,128.016,128.28744068949587,-51.33532005687205,124.82534661754647,IERS2010 latitude -51.3353 N longitude 124.8253 E elevation 428799.4 m
2023-05-04 07:58:00.465641,212,52.6314,34.4144,999.3154,295.372,209.745,128.56,128.83376020044852,-51.18202071366174,126.35051411777373,IERS2010 latitude -51.1820 N longitude 126.3505 E elevation 428743.4 m
2023-05-04 07:58:16.108933,213,52.8491,34.4144,999.3145,295.372,209.745,129.108,129.3833445418244,-51.00743568434765,127.86313927665147,IERS2010 latitude -51.0074 N longitude 127.8631 E elevation 428679.9 m
2023-05-04 07:58:31.776809,214,52.5609,34.4502,999.314,295.372,209.745,129.661,129.9400869214505,-50.81134953945547,129.36603401165496,IERS2010 latitude -50.8113 N longitude 129.3660 E elevation 428609.1 m
2023-05-04 07:58:47.432093,215,52.659,34.486,999.3101,295.372,209.745,130.22,130.5005585843634,-50.59462536584588,130.85362112453157,IERS2010 latitude -50.5946 N longitude 130.8536 E elevation 428531.1 m
2023-05-04 07:59:03.092091,216,52.6529,34.4144,999.3079,295.372,209.745,130.781,131.06149470013986,-50.35733587090548,132.32683343105256,IERS2010 latitude -50.3573 N longitude 132.3268 E elevation 428446.0 m
2023-05-04 07:59:18.758883,217,52.6376,34.486,999.3354,295.372,209.745,131.342,131.61969874024834,-50.099873848378415,133.78440074791015,IERS2010 latitude -50.0999 N longitude 133.7844 E elevation 428353.7 m
2023-05-04 07:59:34.434072,218,52.5027,34.4144,999.3403,295.372,209.745,131.9,132.18066217678148,-49.822361984060215,135.2266727881404,IERS2010 latitude -49.8224 N longitude 135.2267 E elevation 428254.4 m
2023-05-04 07:59:50.118525,219,52.5334,34.4681,999.3306,295.372,209.745,132.461,132.74122946234277,-49.52544952962011,136.65136243373846,IERS2010 latitude -49.5254 N longitude 136.6514 E elevation 428148.3 m
2023-05-04 08:00:05.805270,220,52.7418,34.4502,999.3188,295.372,209.745,133.021,133.30369554049332,-49.20937795223575,138.05849280992118,IERS2010 latitude -49.2094 N longitude 138.0585 E elevation 428035.3 m
2023-05-04 08:00:21.482351,221,52.7019,34.486,999.3186,295.372,209.745,133.589,133.8757238834819,-48.8751602932932,139.44493431331486,IERS2010 latitude -48.8752 N longitude 139.4449 E elevation 427915.9 m
2023-05-04 08:00:37.160467,222,52.5334,34.4502,999.3318,295.372,209.745,134.163,134.4488313963593,-48.52269281215887,140.8125053242097,IERS2010 latitude -48.5227 N longitude 140.8125 E elevation 427789.9 m
2023-05-04 08:00:52.826114,223,52.7663,34.4681,999.3064,295.372,209.745,134.732,135.01218539910198,-48.153052206350836,142.15841038627462,IERS2010 latitude -48.1531 N longitude 142.1584 E elevation 427657.7 m
2023-05-04 08:01:08.504672,224,52.4383,34.4502,999.3123,295.372,209.745,135.299,135.58633110073325,-47.76596138184575,143.4849966235478,IERS2010 latitude -47.7660 N longitude 143.4850 E elevation 427519.2 m
2023-05-04 08:01:24.196300,225,52.6345,34.5039,999.3596,295.372,209.745,135.877,136.16581801029545,-47.36194662112133,144.79158460385545,IERS2010 latitude -47.3619 N longitude 144.7916 E elevation 427374.6 m
2023-05-04 08:01:39.891520,226,52.7908,34.4144,999.3591,295.372,209.745,136.459,136.75471692053395,-46.9416104594142,146.0774266504097,IERS2010 latitude -46.9416 N longitude 146.0774 E elevation 427224.0 m
2023-05-04 08:01:55.584712,227,52.7173,34.3785,999.3535,295.372,209.745,137.047,137.33634850949556,-46.50562210733963,147.34176460421628,IERS2010 latitude -46.5056 N longitude 147.3418 E elevation 427067.8 m
2023-05-04 08:02:11.279717,228,52.5211,34.4681,999.3892,295.372,209.745,137.628,137.92097172131363,-46.054343296562735,148.58485032251565,IERS2010 latitude -46.0543 N longitude 148.5849 E elevation 426906.0 m
2023-05-04 08:02:26.979677,229,52.656,34.3606,999.408,295.372,209.745,138.215,138.50829968804302,-45.58816056902453,149.80686721384228,IERS2010 latitude -45.5882 N longitude 149.8069 E elevation 426738.9 m
2023-05-04 08:02:42.691998,230,52.515,34.3069,999.407,295.372,209.745,138.801,139.09348297537304,-45.10728900328505,151.008429697021,IERS2010 latitude -45.1073 N longitude 151.0084 E elevation 426566.4 m
2023-05-04 08:02:58.368213,231,52.5793,34.4681,999.415,295.372,209.745,139.385,139.67380316801402,-44.61370189822594,152.1859911303156,IERS2010 latitude -44.6137 N longitude 152.1860 E elevation 426389.4 m
2023-05-04 08:03:14.075571,232,52.3372,34.289,999.405,295.372,209.745,139.963,140.2504487188815,-44.10578684242404,153.34466908445125,IERS2010 latitude -44.1058 N longitude 153.3447 E elevation 426207.3 m
2023-05-04 08:03:29.768579,233,52.5272,34.3785,999.4058,295.372,209.745,140.558,140.86352649878185,-43.585539367139376,154.48107256247633,IERS2010 latitude -43.5855 N longitude 154.4811 E elevation 426020.8 m
2023-05-04 08:03:45.454823,234,52.6161,34.3606,999.4451,295.372,209.745,141.17,141.4759212597652,-43.05291766811728,155.59659042488306,IERS2010 latitude -43.0529 N longitude 155.5966 E elevation 425830.0 m
2023-05-04 08:04:01.148618,235,52.4966,34.5755,999.4648,295.372,209.745,141.779,142.07889035969393,-42.508020762315944,156.69217475797348,IERS2010 latitude -42.5080 N longitude 156.6922 E elevation 425635.0 m
2023-05-04 08:04:16.751506,236,52.4506,34.3069,999.4207,295.372,209.745,142.386,142.69172225278413,-41.95461023277673,157.76174610795556,IERS2010 latitude -41.9546 N longitude 157.7617 E elevation 425437.2 m
2023-05-04 08:04:32.436216,237,52.4107,34.3427,999.4414,295.372,209.745,142.999,143.30667150451708,-41.38730773215506,158.81686461897397,IERS2010 latitude -41.3873 N longitude 158.8169 E elevation 425234.8 m
2023-05-04 08:04:48.127412,238,52.6222,34.3785,999.4578,295.372,209.745,143.618,143.9300492096858,-40.8091201959935,159.85273400709784,IERS2010 latitude -40.8091 N longitude 159.8527 E elevation 425028.9 m
2023-05-04 08:05:03.806229,239,52.4935,34.3069,999.446,295.372,209.745,144.242,144.5520881977772,-40.22070875617091,160.86925814241155,IERS2010 latitude -40.2207 N longitude 160.8693 E elevation 424819.8 m
2023-05-04 08:05:19.492788,240,52.564,34.3248,999.4465,295.372,209.745,144.865,145.17843020504571,-39.622152945665626,161.8673591767663,IERS2010 latitude -39.6222 N longitude 161.8674 E elevation 424607.7 m
2023-05-04 08:05:35.184151,241,51.482,34.3965,999.4209,295.372,209.745,145.493,145.80697153322697,-39.01376846793669,162.84751311147963,IERS2010 latitude -39.0138 N longitude 162.8475 E elevation 424392.8 m
2023-05-04 08:05:50.868137,242,52.4904,34.3785,999.4451,295.372,209.745,146.122,146.4344473518977,-38.39639301437343,163.8093827445601,IERS2010 latitude -38.3964 N longitude 163.8094 E elevation 424175.6 m
2023-05-04 08:06:06.553275,243,52.3065,34.2711,999.4023,295.372,209.745,146.748,147.06189584981175,-37.77021809381701,164.75367937646428,IERS2010 latitude -37.7702 N longitude 164.7537 E elevation 423956.1 m
2023-05-04 08:06:22.227537,244,52.4414,34.3606,999.4316,295.372,209.745,147.376,147.691762234692,-37.135580344007224,165.68086353527045,IERS2010 latitude -37.1356 N longitude 165.6809 E elevation 423734.7 m
2023-05-04 08:06:37.909562,245,52.5977,34.3427,999.4336,295.372,209.745,148.006,148.31819986460886,-36.49253010870994,166.59178329978457,IERS2010 latitude -36.4925 N longitude 166.5918 E elevation 423511.4 m
2023-05-04 08:06:53.594736,246,52.3954,34.2353,999.4055,295.372,209.745,148.628,148.93487032401265,-35.841420407253246,167.48681901534277,IERS2010 latitude -35.8414 N longitude 167.4868 E elevation 423286.7 m
2023-05-04 08:07:09.276030,247,52.5824,34.3248,999.447,295.372,209.745,149.246,149.5579884819929,-35.183005446908865,168.36581894248596,IERS2010 latitude -35.1830 N longitude 168.3658 E elevation 423060.8 m
2023-05-04 08:07:24.979342,248,52.6835,34.3965,999.4456,295.372,209.745,149.875,150.19311411253406,-34.51615316956063,169.23109894307777,IERS2010 latitude -34.5162 N longitude 169.2311 E elevation 422833.5 m
2023-05-04 08:07:40.680541,249,52.8,34.2353,999.4341,295.372,209.745,150.514,150.8322695546855,-33.842161481779556,170.08173512662145,IERS2010 latitude -33.8422 N longitude 170.0817 E elevation 422605.5 m
2023-05-04 08:07:56.364672,250,52.4445,34.3248,999.4553,295.372,209.745,151.15,151.46590620398757,-33.16227888778017,170.91699398928773,IERS2010 latitude -33.1623 N longitude 170.9170 E elevation 422377.3 m
2023-05-04 08:08:12.066890,251,52.6406,34.2353,999.4688,295.372,209.745,151.78,152.09123734325894,-32.475111127612465,171.73937083082353,IERS2010 latitude -32.4751 N longitude 171.7394 E elevation 422148.7 m
2023-05-04 08:08:27.761302,252,52.6222,34.1995,999.4614,295.372,209.745,152.406,152.72211459613632,-31.782213320266994,172.54774457197504,IERS2010 latitude -31.7822 N longitude 172.5477 E elevation 421920.2 m
2023-05-04 08:08:43.456220,253,52.5579,34.3069,999.4844,295.372,209.745,153.043,153.36725328400072,-31.08294106460552,173.34360380841198,IERS2010 latitude -31.0829 N longitude 173.3436 E elevation 421692.0 m
2023-05-04 08:08:59.137981,254,52.7234,34.2711,999.489,295.372,209.745,153.692,154.01912653838673,-30.378855114737117,174.12590216538857,IERS2010 latitude -30.3789 N longitude 174.1259 E elevation 421464.6 m
2023-05-04 08:09:14.848927,255,52.5763,34.2174,999.4771,295.372,209.745,154.349,154.67464711378955,-29.667748139861377,174.89775685905641,IERS2010 latitude -29.6677 N longitude 174.8978 E elevation 421237.5 m
2023-05-04 08:09:30.540637,256,52.4751,34.1457,999.4922,295.372,209.745,155.003,155.33552255750163,-28.952198624201955,175.6570097129263,IERS2010 latitude -28.9522 N longitude 175.6570 E elevation 421011.8 m
2023-05-04 08:09:46.229930,257,52.4015,34.1637,999.4834,295.372,209.745,155.668,156.00022290714892,-28.23151662707984,176.40506709485467,IERS2010 latitude -28.2315 N longitude 176.4051 E elevation 420787.4 m
2023-05-04 08:10:01.911894,258,52.705,34.1995,999.5115,295.372,209.745,156.331,156.66067487913247,-27.50565537375783,177.14259079790276,IERS2010 latitude -27.5057 N longitude 177.1426 E elevation 420564.5 m
2023-05-04 08:10:17.578316,259,52.6621,34.1099,999.5291,295.372,209.745,156.989,157.31424202043266,-26.777525381583803,177.86729443671516,IERS2010 latitude -26.7775 N longitude 177.8673 E elevation 420344.1 m
2023-05-04 08:10:33.272770,260,52.5487,34.2174,999.5247,295.372,209.745,157.64,157.9655825200634,-26.04280447559896,178.58407505983652,IERS2010 latitude -26.0428 N longitude 178.5841 E elevation 420125.1 m
